favorite_items_trash	original_id	uuid	0
favorite_items_trash	list_id	uuid	0
favorite_items_trash	user_id	uuid	0
favorite_items_trash	product_id	text	0
favorite_items_trash	variant_id	text	0
favorite_items_trash	variant_info	jsonb	0
favorite_items_trash	note	text	0
favorite_items_trash	price_at_save	numeric	0
favorite_items_trash	deleted_at	timestamp with time zone	0
favorite_items_trash	expires_at	timestamp with time zone	0
favorite_lists	id	uuid	0
favorite_lists	user_id	uuid	0
favorite_lists	name	text	0
favorite_lists	description	text	0
favorite_lists	color	text	0
favorite_lists	icon	text	0
favorite_lists	is_default	boolean	0
favorite_lists	is_archived	boolean	0
favorite_lists	client_id	text	0
favorite_lists	client_name	text	0
favorite_lists	shared_token	text	0
favorite_lists	shared_expires_at	timestamp with time zone	0
favorite_lists	position	integer	0
favorite_lists	created_at	timestamp with time zone	0
favorite_lists	updated_at	timestamp with time zone	0
favorites	id	uuid	0
favorites	user_id	uuid	0
favorites	product_id	text	0
favorites	variant_info	jsonb	0
favorites	added_at	timestamp with time zone	0
favorites	updated_at	timestamp with time zone	0
favorites	is_deleted	boolean	0
file_scan_logs	id	uuid	0
file_scan_logs	user_id	uuid	0
file_scan_logs	bucket	character varying	0
file_scan_logs	path	text	0
file_scan_logs	hash	character varying	0
file_scan_logs	scan_result	jsonb	0
file_scan_logs	status_code	integer	0
file_scan_logs	created_at	timestamp with time zone	0
follow_up_reminders	id	uuid	0
follow_up_reminders	quote_id	text	0
follow_up_reminders	seller_id	uuid	0
follow_up_reminders	reminder_type	text	0
follow_up_reminders	scheduled_for	timestamp with time zone	0
follow_up_reminders	is_sent	boolean	0
follow_up_reminders	sent_at	timestamp with time zone	0
follow_up_reminders	created_at	timestamp with time zone	0
follow_up_reminders	title	text	0
follow_up_reminders	notes	text	0
follow_up_reminders	is_completed	boolean	0
follow_up_reminders	completed_at	timestamp with time zone	0
generated_mockups	id	uuid	0
generated_mockups	seller_id	uuid	0
generated_mockups	client_id	text	0
generated_mockups	client_name	text	0
generated_mockups	product_id	text	0
generated_mockups	product_name	text	0
generated_mockups	product_sku	text	0
generated_mockups	technique_id	text	0
generated_mockups	technique_name	text	0
generated_mockups	logo_url	text	0
generated_mockups	mockup_url	text	0
generated_mockups	layout_url	text	0
generated_mockups	position_x	numeric	0
generated_mockups	position_y	numeric	0
generated_mockups	logo_width_cm	numeric	0
generated_mockups	logo_height_cm	numeric	0
generated_mockups	location_name	text	0
generated_mockups	colors_count	integer	0
generated_mockups	annotations	jsonb	0
generated_mockups	created_at	timestamp with time zone	0
geo_allowed_countries	id	uuid	0
geo_allowed_countries	country_code	character	0
geo_allowed_countries	country_name	text	0
geo_allowed_countries	is_active	boolean	0
geo_allowed_countries	created_at	timestamp with time zone	0
geo_allowed_countries	created_by	uuid	0
hardening_health_snapshots	id	uuid	0
hardening_health_snapshots	snapshot_at	timestamp with time zone	0
hardening_health_snapshots	score	integer	0
hardening_health_snapshots	max_score	integer	0
hardening_health_snapshots	failures	ARRAY	0
hardening_health_snapshots	details	jsonb	0
hardening_health_snapshots	created_at	timestamp with time zone	0
inbound_webhook_endpoints	id	uuid	0
inbound_webhook_endpoints	slug	text	0
inbound_webhook_endpoints	name	text	0
inbound_webhook_endpoints	source_system	text	0
inbound_webhook_endpoints	hmac_secret_ref	text	0
inbound_webhook_endpoints	allowed_events	ARRAY	0
inbound_webhook_endpoints	active	boolean	0
inbound_webhook_endpoints	description	text	0
inbound_webhook_endpoints	created_by	uuid	0
inbound_webhook_endpoints	last_received_at	timestamp with time zone	0
inbound_webhook_endpoints	total_received	integer	0
inbound_webhook_endpoints	total_invalid	integer	0
inbound_webhook_endpoints	created_at	timestamp with time zone	0
inbound_webhook_endpoints	updated_at	timestamp with time zone	0
inbound_webhook_events	id	uuid	0
inbound_webhook_events	endpoint_id	uuid	0
inbound_webhook_events	event_type	text	0
inbound_webhook_events	payload	jsonb	0
inbound_webhook_events	signature_valid	boolean	0
inbound_webhook_events	processed	boolean	0
inbound_webhook_events	error	text	0
inbound_webhook_events	source_ip	text	0
inbound_webhook_events	received_at	timestamp with time zone	0
integration_credentials	id	uuid	0
integration_credentials	secret_name	text	0
integration_credentials	secret_value	text	0
integration_credentials	masked_suffix	text	0
integration_credentials	length	integer	0
integration_credentials	notes	text	0
integration_credentials	updated_by	uuid	0
integration_credentials	created_at	timestamp with time zone	0
integration_credentials	updated_at	timestamp with time zone	0
ip_access_control	id	uuid	0
ip_access_control	ip_address	text	0
ip_access_control	list_type	text	0
ip_access_control	reason	text	0
ip_access_control	expires_at	timestamp with time zone	0
ip_access_control	created_by	uuid	0
ip_access_control	created_at	timestamp with time zone	0
ip_access_control	updated_at	timestamp with time zone	0
kit_collaborators	id	uuid	0
kit_collaborators	kit_id	uuid	0
kit_collaborators	user_id	uuid	0
kit_collaborators	permission	text	0
kit_collaborators	invited_by	uuid	0
kit_collaborators	invited_email	text	0
kit_collaborators	created_at	timestamp with time zone	0
kit_collaborators	updated_at	timestamp with time zone	0
kit_comments	id	uuid	0
kit_comments	kit_id	uuid	0
kit_comments	author_id	uuid	0
kit_comments	parent_id	uuid	0
kit_comments	item_anchor	text	0
kit_comments	body	text	0
kit_comments	resolved	boolean	0
kit_comments	created_at	timestamp with time zone	0
kit_comments	updated_at	timestamp with time zone	0
kit_share_tokens	id	uuid	0
kit_share_tokens	kit_id	uuid	0
kit_share_tokens	seller_id	uuid	0
kit_share_tokens	token	text	0
kit_share_tokens	client_name	text	0
kit_share_tokens	client_email	text	0
kit_share_tokens	status	text	0
kit_share_tokens	expires_at	timestamp with time zone	0
kit_share_tokens	viewed_at	timestamp with time zone	0
kit_share_tokens	created_at	timestamp with time zone	0
kit_share_tokens	updated_at	timestamp with time zone	0
kit_templates	id	uuid	0
kit_templates	name	text	0
kit_templates	description	text	0
kit_templates	category	text	0
kit_templates	color	text	0
kit_templates	icon	text	0
kit_templates	tag	text	0
kit_templates	cover_image_url	text	0
kit_templates	box_data	jsonb	0
kit_templates	items_data	jsonb	0
kit_templates	personalization_data	jsonb	0
kit_templates	total_price	numeric	0
kit_templates	volume_usage_percent	numeric	0
kit_templates	usage_count	integer	0
kit_templates	is_active	boolean	0
kit_templates	created_by	uuid	0
kit_templates	created_at	timestamp with time zone	0
kit_templates	updated_at	timestamp with time zone	0
kit_variants	id	uuid	0
kit_variants	kit_master_id	uuid	0
kit_variants	label	text	0
kit_variants	sort_order	integer	0
kit_variants	box_data	jsonb	0
kit_variants	items_data	jsonb	0
kit_variants	personalization_data	jsonb	0
kit_variants	kit_quantity	integer	0
kit_variants	total_price	numeric	0
kit_variants	created_at	timestamp with time zone	0
kit_variants	updated_at	timestamp with time zone	0
login_attempts	id	uuid	4
login_attempts	email	text	4
login_attempts	user_id	uuid	4
login_attempts	ip_address	text	4
login_attempts	user_agent	text	4
login_attempts	success	boolean	4
login_attempts	failure_reason	text	4
login_attempts	created_at	timestamp with time zone	4
magic_up_brand_kits	id	uuid	0
magic_up_brand_kits	user_id	uuid	0
magic_up_brand_kits	client_id	text	0
magic_up_brand_kits	client_name	text	0
magic_up_brand_kits	logo_urls	jsonb	0
magic_up_brand_kits	primary_color	text	0
magic_up_brand_kits	secondary_color	text	0
magic_up_brand_kits	tone_of_voice	text	0
magic_up_brand_kits	visual_style	text	0
magic_up_brand_kits	required_words	ARRAY	0
magic_up_brand_kits	forbidden_words	ARRAY	0
magic_up_brand_kits	notes	text	0
magic_up_brand_kits	metadata	jsonb	0
magic_up_brand_kits	created_at	timestamp with time zone	0
magic_up_brand_kits	updated_at	timestamp with time zone	0
magic_up_campaigns	id	uuid	0
magic_up_campaigns	user_id	uuid	0
magic_up_campaigns	client_id	text	0
magic_up_campaigns	client_name	text	0
magic_up_campaigns	title	text	0
magic_up_campaigns	objective	text	0
magic_up_campaigns	channel	text	0
magic_up_campaigns	audience	text	0
magic_up_campaigns	tone	text	0
magic_up_campaigns	cta	text	0
magic_up_campaigns	occasion	text	0
magic_up_campaigns	status	text	0
magic_up_campaigns	metadata	jsonb	0
magic_up_campaigns	created_at	timestamp with time zone	0
magic_up_campaigns	updated_at	timestamp with time zone	0
magic_up_comments	id	uuid	0
magic_up_comments	user_id	uuid	0
magic_up_comments	generation_id	uuid	0
magic_up_comments	author_name	text	0
magic_up_comments	comment	text	0
magic_up_comments	is_public	boolean	0
magic_up_comments	created_at	timestamp with time zone	0
magic_up_generations	id	uuid	0
magic_up_generations	user_id	uuid	0
magic_up_generations	product_name	text	0
magic_up_generations	scene_title	text	0
magic_up_generations	scene_category	text	0
magic_up_generations	client_name	text	0
magic_up_generations	generated_image_url	text	0
magic_up_generations	is_favorite	boolean	0
magic_up_generations	created_at	timestamp with time zone	0
magic_up_generations	campaign_id	uuid	0
magic_up_generations	product_id	text	0
magic_up_generations	product_sku	text	0
magic_up_generations	prompt_text	text	0
magic_up_generations	model	text	0
magic_up_generations	channel	text	0
magic_up_generations	aspect_ratio	text	0
magic_up_generations	quality_score	integer	0
magic_up_generations	status	text	0
magic_up_generations	tags	ARRAY	0
magic_up_generations	metadata	jsonb	0
magic_up_generations	copy_pack	jsonb	0
magic_up_generations	export_presets	jsonb	0
magic_up_public_shares	id	uuid	0
magic_up_public_shares	user_id	uuid	0
magic_up_public_shares	generation_id	uuid	0
magic_up_public_shares	campaign_id	uuid	0
